stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
equus_caballus:sample:prjeb22390:cgg_1_018175,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018175,Botai 3 5500,Botai_3_5500,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row181 || Sheet1!row7,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Botai,,,,,,unknown,5500 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row181 || Sheet1!row7,Sample-owned chronology disagrees with the project-level chronology interval.,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018176,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018176,Botai 4 5500,Botai_4_5500,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row182 || Sheet1!row8,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Botai,,,,,,unknown,5500 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row182 || Sheet1!row8,Sample-owned chronology disagrees with the project-level chronology interval.,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018177,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018177,Botai 5 5500,Botai_5_5500,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row183 || Sheet1!row9,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Botai,,,,,,unknown,5500 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row183 || Sheet1!row9,Sample-owned chronology disagrees with the project-level chronology interval.,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018178,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018178,Botai 6 5500,Botai_6_5500,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row184 || Sheet1!row10,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Botai,,,,,,unknown,5500 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row184 || Sheet1!row10,Sample-owned chronology disagrees with the project-level chronology interval.,5500,5500,5500,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018386,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018386,Dunaujvaros Duk2 4077,Dunaujvaros_Duk2_4077,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row199 || Sheet1!row11,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Dunaujvaros,,,,,,unknown,4077 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row199 || Sheet1!row11,Sample-owned chronology disagrees with the project-level chronology interval.,4077,4077,4077,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018389,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018389,Garbovat Gar3 3574,Garbovat_Gar3_3574,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row201 || Sheet1!row12,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Garbovat,,,,,,unknown,3574 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row201 || Sheet1!row12,Sample-owned chronology disagrees with the project-level chronology interval.,3574,3574,3574,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018394,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018394,TachtiPerda TP4 3604,TachtiPerda_TP4_3604,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row208 || Sheet1!row46,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,TachtiPerda,,,,,,unknown,3604 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row208 || Sheet1!row46,Sample-owned chronology disagrees with the project-level chronology interval.,3604,3604,3604,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018468,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018468,Ridala Rid1 2717,Ridala_Rid1_2717,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row205 || Sheet1!row43,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Ridala,,,,,,unknown,2717 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row205 || Sheet1!row43,Sample-owned chronology disagrees with the project-level chronology interval.,2717,2717,2717,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018577,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018577,Zhanaturmus Issyk1 1143,Zhanaturmus_Issyk1_1143,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row213 || Sheet1!row17,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Zhanaturmus,,,,,,unknown,1143 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row213 || Sheet1!row17,Sample-owned chronology disagrees with the project-level chronology interval.,1143,1143,1143,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018580,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018580,ShahrIQumis AM181 1694,ShahrIQumis_AM181_1694,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row206 || Sheet1!row3,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,ShahrIQumis,,,,,,unknown,1694 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row206 || Sheet1!row3,Sample-owned chronology disagrees with the project-level chronology interval.,1694,1694,1694,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018738,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018738,Yenikapi Tur172 1695,Yenikapi_Tur172_1695,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row212 || Sheet1!row47,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Yenikapi,,,,,,unknown,1695 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row212 || Sheet1!row47,Sample-owned chronology disagrees with the project-level chronology interval.,1695,1695,1695,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_018919,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_018919,Syrgal Syr1t1c3 2317,Syrgal_Syr1t1c3_2317,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row207 || Sheet1!row45,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Syrgal,,,,,,unknown,2317 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row207 || Sheet1!row45,Sample-owned chronology disagrees with the project-level chronology interval.,2317,2317,2317,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_019164,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019164,Bateni Rus14 3318,Bateni_Rus14_3318,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row173 || Sheet1!row44,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,Bateni,,,,,,unknown,3318 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row173 || Sheet1!row44,Sample-owned chronology disagrees with the project-level chronology interval.,3318,3318,3318,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
equus_caballus:sample:prjeb22390:cgg_1_019384,PRJEB22390,supplementary_table_sample_label_anchor,direct_table_extracted,final,CGG_1_019384,FMontauban GVA126 1872,FMontauban_GVA126_1872,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row200 || Sheet1!row13,site_curated,Equus caballus,horse,ENA,PRJEB22390,archive_reads,primary_paper_pinned,manual_curation_only,Ancient genomes revisit the ancestry of domestic and Przewalski's horses,10.1126/science.aao3297,https://doi.org/10.1126/science.aao3297,,FMontauban,,,,,,unknown,1872 BP,sample_owned_interval,normalized_point,data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables15.xlsx || data/adna/governance/source_library/papers/10.1126-science.aao3297/supplementary/aao3297_tables11.xlsx,Sheet1!row200 || Sheet1!row13,Sample-owned chronology disagrees with the project-level chronology interval.,1872,1872,1872,mixed_radiocarbon_and_archaeological_context,This locality is backed by direct sample rows recovered from the supplementary table.
