stable_sample_id,project_accession,sample_basis,sample_evidence_status,sample_identity_resolution,archive_native_sample_id,archive_native_experiment_id,source_native_identity_kind,paper_native_sample_label,supplementary_table_sample_label,sample_lineage_path,sample_lineage_locator,inclusion_status,species_latin_name,species_common_name,source_family,source_release,record_modality,review_strength,provenance_quality,publication,paper_doi,paper_url,supplementary_source,site_label,political_entity,latitude,longitude,latitude_text,longitude_text,coordinate_confidence,chronology_text,chronology_strength,chronology_evidence_class,chronology_precision_posture,chronology_normalization_status,chronology_provenance_path,chronology_provenance_locator,chronology_conflict_note,time_start_bp,time_end_bp,time_mean_bp,dating_basis,inclusion_note
felis_catus:sample:prjna1178732:fs19,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS19,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row20,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zheng and Han City,China,,,,,unknown,25 - 220 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row20,Sample-owned chronology text disagrees with the project-level chronology wording.,1730,1925,1828,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs2,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS2,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row5,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xitucheng City,China,,,,,unknown,1115 - 1234 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row5,Sample-owned chronology text disagrees with the project-level chronology wording.,716,835,776,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs20,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS20,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row21,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zheng and Han City,China,,,,,unknown,960 - 1368 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row21,Sample-owned chronology text disagrees with the project-level chronology wording.,582,990,786,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs21,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS21,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row22,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zheng and Han City,China,,,,,unknown,960 - 1368 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row22,Sample-owned chronology text disagrees with the project-level chronology wording.,582,990,786,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs22,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS22,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row23,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zheng and Han City,China,,,,,unknown,960 - 1368 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row23,Sample-owned chronology text disagrees with the project-level chronology wording.,582,990,786,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs23,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS23,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row24,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Zheng and Han City,China,,,,,unknown,960 - 1368 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row24,Sample-owned chronology text disagrees with the project-level chronology wording.,582,990,786,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs24,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS24,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row25,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Han Chang'an City,China,,,,,unknown,44 cal. BCE - 76 cal. CE,sample_owned_text_only,historical_or_recent_date,sample_approximate_or_modeled,text_only_unparsed,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row25,,,,,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs3,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS3,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row6,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xitucheng City,China,,,,,unknown,1115 - 1234 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row6,Sample-owned chronology text disagrees with the project-level chronology wording.,716,835,776,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs4,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS4,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row7,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xitucheng City,China,,,,,unknown,1115 - 1234 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row7,Sample-owned chronology text disagrees with the project-level chronology wording.,716,835,776,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs5,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS5,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row8,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xitucheng City,China,,,,,unknown,1115 - 1234 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row8,Sample-owned chronology text disagrees with the project-level chronology wording.,716,835,776,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs6,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS6,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row9,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Xinxiang Song Tomb,China,,,,,unknown,960 - 1127 CE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row9,Sample-owned chronology text disagrees with the project-level chronology wording.,823,990,906,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs7,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS7,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row10,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Huoshiliang,China,,,,,unknown,1800 BCE,sample_owned_interval,historical_or_recent_date,sample_precise_point,normalized_point,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row10,Sample-owned chronology text disagrees with the project-level chronology wording.,3749,3749,3749,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
felis_catus:sample:prjna1178732:fs8,PRJNA1178732,supplementary_table_sample_label_anchor,direct_table_extracted,final,,,biological_sample,,FS8,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row11,site_curated,Felis catus,cat,BioProject,PRJNA1178732,archive_reads,primary_paper_pinned,manual_curation_only,"The late arrival of domestic cats in China via the Silk Road after 3,500 years of human-leopard cat commensalism",10.1016/j.xgen.2025.101099,https://doi.org/10.1016/j.xgen.2025.101099,,Wuzhuangguoliang,China,,,,,unknown,3000 - 221 BCE,sample_owned_interval,historical_or_recent_date,sample_precise_interval,normalized_interval,data/adna/governance/source_library/papers/10.1016-j.xgen.2025.101099/supplementary/1-s2.0-S2666979X25003556-mmc3.xlsx,A!row11,Sample-owned chronology text disagrees with the project-level chronology wording.,2170,4949,3560,historical_and_archaeological_context,Sample-level locality comes directly from the recovered sample source row.
